Gehuwd met
Gehuwd met Pinkneij
gemachtigde
gemachtigde namens voogden
Gen.
Gen. / Huisvrouw
Gen. Christina
Gen. Dirkje
Gen. kind van
Genaamd
Genaamd Tengnagel
Genoemd de Lonij
Gerard zoon van
Gerardt, zoon van
Gerret zoon van
Gerretije, dochter van
Gerrit, kind van
Gerrit, zoon van
Gerritie, dochter van
Gertruij, dochtertje van
Gesch. huisvrouw
Gesch. huisvrouw van
Gesch. Vrouw
Gescheiden huisvrouw
Gesepar huisvrouw
Geseparend. vrouw
Gesp. huisvrouw
Gewesen schoonvader
Gez Hendr.
Ghijerte, dochter van
Giertien dochter van
Giertien, dochter van
Giertje kind van
Gijsbert zoon van
Gijsbertus, zoon van
Gillis zoon van
Glaude, zoon van
goed bekende
goede bek
Goede bekende
goede bekende
goede vrint
goede vrund
Govert zoon van
Griet zijn dochter
Griet, zijn vrouw
Griete, dochter van
Grietie kind van
Grietie, dochter van
Grietie, kind van
Grietje dochter van
Grietje, dochter van
Grietje, kind van
Griettije, dochter van
Gritein, dochter van
Gritien, dochtertje van
grood oom
Grootmoeder
Grootvader
grootvader & voogt
grootvader en voogd
Grootvader en voogd
grootvader en voogt
Haar 2 kinderen
haar bekende
haar broeders vrou
haar broeders vrouw
Haar dochter
haar goede bekende
Haar kind
Haar moeder
haar susters man
Haar twee dochters
Haar zoon
Haar zoontje
haer behout suster
haer bek.
haer bekende
haer goede bekende
haer kennisse
Haesien zijn dochter
Halfbroer
Halfzus
Halfzuster
halvesusters man
Hans, zoon van
Harmanus, broeder van
Harmanus, kind van
Harmen, zoon van
Heer van Kerckwijck
Heijltije, dochter van
Heijndrick, zoon van
Heijndrickie dochter van
Helena dochter van
Helena, dochter van
Hendereijntie, dochter van
Henderick zoon van
Henderick zoontje van
Henderick, zoon van
Hendrick zoon van
Hendrick, zoon van
Hendrickie dochter van
Hendrickie, dochter van
Hendricus, zoon van
Hendrikje, kind van
Hendrina, dochter van
Henrica, dochter van
Henrick zoon van
Henricus zoontje van
Hermanus, zoon van
Hester dochter van
Hester, dochter van
Het dochtertje van
Het eerstgeboren kind
Het kind
Het kind gen.
Het kind van
Het zoontje
Het zoontje van
Hillegonda dochter van
Hillegonda dochtertje van
Hillegont, zijn dochter
Hilletje, dochter van
hospes
